u,v,temperatura,rocio
0.3472963553338608,-1.969615506024416,17.0,12.0
3.4641016151377535,2.0000000000000018,18.0,10.0
8.660254037844386,-5.000000000000001,17.0,12.0
9.396926207859083,-3.4202014332566897,18.0,11.0
7.996668279474933,-3.2801342888377936,17.333333333333332,10.666666666666666
6.596410351090782,-3.140067144418897,16.666666666666668,10.333333333333334
5.196152422706632,-3.000000000000001,16.0,10.0
3.0000000000000027,-5.19615242270663,15.0,11.0
6.427876096865396,-7.660444431189778,14.0,11.0
6.894399988070803,-5.785088487178854,13.0,11.0
3.7587704831436333,-1.368080573302676,12.0,10.0
4.698463103929542,-1.7101007166283448,11.0,10.0
4.698463103929542,-1.7101007166283448,12.0,11.0
1.8793852415718166,-0.684040286651338,12.0,11.0
2.954423259036624,0.520944533000791,11.0,10.0
4.924038765061041,-0.8682408883346499,11.0,10.0
0.0,0.0,11.0,10.0
0.0,0.0,10.0,9.0
3.0,5.51091059616309e-16,10.0,9.0
2.0,3.6739403974420594e-16,10.0,9.0
2.0000000000000018,-3.4641016151377535,12.0,12.0
3.4641016151377544,-2.0000000000000004,13.0,12.0
0.5209445330007911,-2.954423259036624,14.0,11.0
1.9283628290596186,-2.2981333293569333,17.0,11.0
-3.7587704831436333,-1.3680805733026753,18.0,9.0
-3.464101615137755,1.9999999999999993,20.0,10.0
11.276311449430901,4.104241719908023,17.0,13.0
9.192533317427738,-7.713451316238471,18.0,12.0
7.660444431189781,-6.4278760968653925,18.0,11.0
11.2763114494309,-4.104241719908028,17.0,11.0
7.878462024097664,1.3891854213354426,16.0,11.0
5.908846518073248,1.041889066001582,15.0,12.0
5.19615242270663,3.0000000000000027,14.0,12.0
5.0,9.184850993605148e-16,14.0,12.0
2.0,3.6739403974420594e-16,14.0,12.0
-6.5778483455013586,-2.3941410032796817,13.0,11.0
0.5209445330007911,-2.954423259036624,13.0,11.0
-1.9283628290596178,-2.298133329356934,13.0,11.0
-1.9283628290596178,-2.298133329356934,12.0,11.0
-2.4999999999999996,-4.330127018922194,12.0,10.0
-0.9999999999999999,-1.7320508075688774,11.0,9.0
-2.298133329356934,-1.9283628290596182,11.0,9.0
1.9283628290596186,-2.2981333293569333,11.0,9.0
1.2855752193730792,-1.5320888862379556,10.0,9.0
-1.9999999999999998,-3.464101615137755,12.0,10.0
-3.064177772475912,-2.5711504387461575,13.0,10.0
-1.532088886237956,-1.2855752193730787,15.0,10.0
-3.064177772475912,2.5711504387461575,17.0,10.0
-1.592040838891559e-15,13.0,17.0,10.0
-3.07818128993102,8.457233587073175,18.0,9.0
-2.736161146605351,7.5175409662872665,19.0,8.0
-4.999999999999999,8.660254037844387,19.0,7.0
-1.9101299543362331,10.832885283134289,19.0,7.0
5.638155724715451,2.0521208599540115,18.0,10.0
6.5778483455013586,2.39414100327968,16.0,11.0
4.596266658713867,3.856725658119237,15.0,11.0
1.5320888862379558,1.285575219373079,13.0,12.0
1.5320888862379558,1.285575219373079,12.0,11.0
0.5209445330007911,-2.954423259036624,10.0,9.0
-1.9999999999999998,-3.464101615137755,9.0,8.0
-1.0260604299770062,-2.8190778623577253,10.0,10.0
-2.598076211353316,-1.5000000000000004,11.0,10.0
-2.571150438746157,-3.064177772475912,10.0,10.0
-3.064177772475912,-2.5711504387461575,11.0,10.0
3.7587704831436333,-1.368080573302676,11.0,10.0
1.8793852415718166,-0.684040286651338,12.0,10.0
-4.330127018922193,-2.5000000000000004,11.0,10.0
-4.330127018922193,-2.5000000000000004,11.0,10.0
-3.83022221559489,-3.2139380484326967,11.0,10.0
-5.63815572471545,-2.052120859954013,14.0,11.0
-8.426488874308758,7.070663706551933,17.0,10.0
-7.5175409662872665,-2.7361611466053506,18.0,9.0
-5.638155724715451,2.0521208599540124,18.0,9.0
1.3891854213354438,7.878462024097664,18.0,9.0
1.5000000000000004,2.598076211353316,17.0,12.0
-2.4999999999999996,-4.330127018922194,19.0,10.0
3.500000000000003,-6.062177826491069,17.0,12.0
7.517540966287267,2.7361611466053484,17.0,13.0
5.908846518073249,-1.0418890660015798,16.0,12.0
2.598076211353316,-1.5000000000000004,16.0,12.0
1.7320508075688772,-1.0000000000000002,15.0,12.0
-3.7587704831436333,-1.3680805733026753,15.0,10.0
-1.8793852415718166,-0.6840402866513376,15.0,9.0
-1.9999999999999998,-3.464101615137755,13.0,10.0
-3.2139380484326963,-3.83022221559489,12.0,10.0
-1.9999999999999998,-3.464101615137755,11.0,9.0
-4.330127018922193,-2.5000000000000004,12.0,10.0
-3.9150635094610964,-4.281088913245536,11.5,9.5
-3.4999999999999996,-6.062177826491071,11.0,9.0
-6.128355544951824,-5.142300877492315,22.0,9.0
-1.532088886237956,-1.2855752193730787,11.0,9.0
-3.7587704831436333,-1.3680805733026753,11.0,9.0
-2.819077862357725,-1.0260604299770064,13.0,9.0
-4.0,-2.4492935982947064e-16,14.0,9.0
-6.92820323027551,3.9999999999999987,17.0,9.0
-4.596266658713868,3.8567256581192364,18.0,8.0
-7.713451316238474,9.192533317427735,19.0,8.0
-7.878462024097664,1.3891854213354424,19.0,7.0
-7.66044443118978,6.427876096865393,20.0,8.0
-6.92820323027551,3.9999999999999987,20.0,8.0
-4.596266658713868,3.8567256581192364,19.0,8.0
11.276311449430901,4.104241719908023,18.0,11.0
5.638155724715451,2.0521208599540115,18.0,12.0
5.196152422706632,-3.000000000000001,16.0,11.0
3.213938048432698,-3.830222215594889,14.0,12.0
0.5209445330007911,-2.954423259036624,14.0,12.0
-4.788282006559362,-13.155696691002717,27.0,25.0
-1.0260604299770062,-2.8190778623577253,14.0,10.0
-5.196152422706632,-3.000000000000001,13.0,9.0
-3.064177772475912,-2.5711504387461575,12.0,9.0
-2.598076211353316,-1.5000000000000004,11.0,9.0
-1.7101007166283435,-4.698463103929543,9.0,8.0
-5.142300877492314,-6.128355544951824,10.0,9.0
-4.596266658713868,-3.8567256581192364,10.0,8.0
-5.196152422706632,-3.000000000000001,11.0,9.0
-5.362311101832846,-4.499513267805775,11.0,9.0
-3.83022221559489,-3.2139380484326967,12.0,9.0
-5.362311101832846,-4.499513267805775,14.0,9.0
-4.999999999999999,8.660254037844387,17.0,8.0
-10.392304845413264,5.999999999999998,19.0,8.0
-7.66044443118978,6.427876096865393,19.0,8.0
-11.49066664678467,9.64181414529809,19.0,8.0
-8.0,-4.898587196589413e-16,20.0,7.0
-10.392304845413264,5.999999999999998,20.0,7.0
-8.0,-4.898587196589413e-16,19.0,8.0
-5.142300877492314,-6.128355544951824,19.0,8.0
-3.8567256581192355,-4.596266658713868,19.0,10.0
-6.92820323027551,3.9999999999999987,18.0,10.0
-4.0,-2.4492935982947064e-16,17.0,9.0
-2.0,-1.2246467991473532e-16,15.0,11.0
3.4641016151377544,-2.0000000000000004,12.0,11.0
-3.83022221559489,-3.2139380484326967,13.0,9.0
-1.532088886237956,-1.2855752193730787,12.0,9.0
-1.7101007166283435,-4.698463103929543,12.0,9.0
-5.362311101832846,-4.499513267805775,11.0,9.0
-2.571150438746157,-3.064177772475912,12.0,9.0
-1.2855752193730785,-1.532088886237956,12.0,8.0
-5.63815572471545,-2.052120859954013,12.0,8.0
1.5000000000000013,-2.598076211353315,10.0,7.0
1.0000000000000009,-1.7320508075688767,11.0,7.0
-4.698463103929542,-1.7101007166283442,11.0,7.0
-3.4999999999999996,-6.062177826491071,12.0,7.0
-4.499513267805774,-5.362311101832846,15.0,8.0
-8.0,-4.898587196589413e-16,18.0,8.0
-8.660254037844387,4.999999999999998,18.0,8.0
-5.362311101832846,4.499513267805775,18.0,7.0
-2.083778132003163,11.817693036146496,20.0,7.0
-1.9999999999999998,3.464101615137755,19.0,7.0
-3.464101615137755,1.9999999999999993,19.0,7.0
-1.9999999999999998,-3.464101615137755,19.0,7.0
-4.898587196589413e-16,4.0,19.0,7.0
-4.92403876506104,-0.8682408883346521,18.0,7.0
-4.596266658713868,3.8567256581192364,17.0,8.0
1.5000000000000013,-2.598076211353315,13.0,10.0
-2.571150438746157,-3.064177772475912,13.0,8.0
-3.4641016151377544,-2.0000000000000004,12.0,8.0
-2.598076211353316,-1.5000000000000004,11.0,7.0
-2.571150438746157,-3.064177772475912,10.0,7.0
-3.83022221559489,-3.2139380484326967,9.0,7.0
-1.9999999999999998,-3.464101615137755,9.0,7.0
-1.0260604299770062,-2.8190778623577253,8.0,7.0
-3.4641016151377544,-2.0000000000000004,8.0,7.0
-1.9283628290596178,-2.298133329356934,7.0,6.0
-0.34729635533386066,-1.969615506024416,5.0,5.0
-4.330127018922193,-2.5000000000000004,18.0,8.0
-7.66044443118978,-6.427876096865393,13.0,9.0
-7.66044443118978,-6.427876096865393,16.0,8.0
-10.392304845413264,-6.000000000000002,18.0,8.0
-7.66044443118978,-6.427876096865393,20.0,7.0
-1.532088886237956,-1.2855752193730787,21.0,8.0
-3.4999999999999996,6.062177826491071,22.0,5.0
8.863269777109872,1.562833599002373,21.0,9.0
10.72462220366569,8.999026535611552,20.0,10.0
10.832885283134289,1.9101299543362336,19.0,12.0
9.396926207859083,-3.4202014332566897,18.0,11.0
8.457233587073176,3.078181289931017,17.0,12.0
3.939231012048832,0.6945927106677213,16.0,12.0
1.969615506024416,0.34729635533386066,14.0,12.0
1.969615506024416,0.34729635533386066,12.0,11.0
1.969615506024416,0.34729635533386066,11.0,7.0
-2.9999999999999996,-5.196152422706632,11.0,7.0
-0.9999999999999999,-1.7320508075688774,10.0,7.0
-1.4999999999999998,-2.598076211353316,8.0,7.0
-0.9999999999999999,-1.7320508075688774,7.0,6.0
1.9283628290596186,-2.2981333293569333,7.0,6.0
1.2855752193730792,-1.5320888862379556,4.0,3.0
1.2855752193730792,-1.5320888862379556,5.0,5.0
-1.9999999999999998,-3.464101615137755,6.0,6.0
-3.2139380484326963,-3.83022221559489,8.0,7.0
-2.4999999999999996,-4.330127018922194,9.0,8.0
-2.0521208599540124,-5.638155724715451,13.0,10.0
-1.9999999999999998,-3.464101615137755,16.0,8.0
-3.0,-1.8369701987210297e-16,18.0,5.0
-2.9999999999999996,-5.196152422706632,20.0,7.0
-7.878462024097664,1.3891854213354424,22.0,5.0
7.5175409662872665,-2.736161146605352,22.0,9.0
7.878462024097665,-1.3891854213354398,22.0,10.0
13.787308542170914,-2.4310744873370194,20.0,11.0
9.396926207859083,-3.4202014332566897,18.0,11.0
7.987387276680221,-2.9071712182681866,17.0,11.5
6.5778483455013586,-2.394141003279683,16.0,12.0
4.0,7.347880794884119e-16,15.0,12.0
0.0,0.0,14.0,12.0
1.3680805733026746,3.7587704831436337,14.0,10.0
0.6840402866513373,1.8793852415718169,13.0,9.0
0.6840402866513373,1.8793852415718169,12.0,9.0
0.6840402866513373,1.8793852415718169,11.0,9.0
0.34202014332566866,0.9396926207859084,10.5,9.0
0.0,0.0,10.0,9.0
0.0,0.0,9.5,8.5
0.0,0.0,9.0,8.0
2.5711504387461583,-3.064177772475911,8.0,7.0
1.5000000000000013,-2.598076211353315,7.0,6.0
0.0,0.0,11.0,0.0
-1.9283628290596178,-2.298133329356934,15.0,8.0
-2.298133329356934,-1.9283628290596182,17.0,9.0
3.9392310120488325,-0.6945927106677199,20.0,5.0
2.8190778623577253,1.0260604299770058,21.0,6.0
6.427876096865396,-7.660444431189778,21.0,10.0
14.772116295183121,-2.6047226650039494,20.0,10.0
12.0,2.204364238465236e-15,20.0,11.0
14.772116295183121,2.6047226650039548,19.0,11.0
9.848077530122081,-1.7364817766692997,18.0,11.0
9.0,1.6532731788489267e-15,17.0,12.0
5.63815572471545,-2.052120859954014,16.0,11.0
3.0641777724759125,-2.571150438746157,14.0,11.0
6.928203230275509,-4.000000000000001,14.0,11.0
4.428283029667564,-3.1490666646784673,13.0,10.5
1.9283628290596186,-2.2981333293569333,12.0,10.0
1.2855752193730792,-1.5320888862379556,12.0,10.0
3.9392310120488325,-0.6945927106677199,12.0,10.0
1.9696155060244163,-0.34729635533385994,10.5,9.0
0.0,0.0,9.0,8.0
0.0,0.0,7.0,7.0
0.0,0.0,6.0,6.0
1.7320508075688772,-1.0000000000000002,7.0,7.0
-3.0,-1.8369701987210297e-16,10.0,10.0
-3.064177772475912,-2.5711504387461575,14.0,11.0
-0.23305078056129824,-2.035575219373079,16.0,10.5
2.598076211353316,-1.5000000000000004,18.0,10.0
1.3680805733026744,-3.7587704831436337,19.0,11.0
5.000000000000004,-8.660254037844384,20.0,10.0
7.070663706551936,-8.426488874308756,20.0,10.0
11.258330249197702,-6.500000000000002,19.0,10.0
8.356238925925014,-9.958577760546712,20.0,10.0
7.713451316238475,-9.192533317427733,19.0,11.0
7.070663706551936,-8.426488874308756,17.0,11.0
6.427876096865396,-7.660444431189778,16.0,11.0
3.8302222155948904,-3.2139380484326963,14.0,11.0
4.330127018922193,-2.5000000000000004,14.0,11.0
3.7587704831436333,-1.368080573302676,14.0,11.0
4.330127018922193,-2.5000000000000004,13.0,10.0
3.213938048432698,-3.830222215594889,12.0,10.0
3.4641016151377544,-2.0000000000000004,11.0,9.0
0.868240888334652,-4.92403876506104,11.0,9.0
0.3472963553338608,-1.969615506024416,9.0,8.0
2.598076211353316,-1.5000000000000004,9.0,8.0
1.7320508075688772,-1.0000000000000002,8.0,7.0
4.898587196589413e-16,-2.0,7.0,6.0
2.5711504387461583,-3.064177772475911,5.0,5.0
1.2855752193730792,-1.5320888862379556,5.0,4.0
1.2855752193730792,-1.5320888862379556,12.0,10.0
1.2855752193730792,-1.5320888862379556,16.0,10.0
2.500000000000002,-4.330127018922192,18.0,9.0
1.0000000000000009,-1.7320508075688767,19.0,9.0
5.785088487178856,-6.8943999880708,20.0,8.0
7.713451316238475,-9.192533317427733,20.0,7.0
9.958577760546715,-8.35623892592501,21.0,9.0
9.192533317427738,-7.713451316238471,20.0,8.0
7.713451316238475,-9.192533317427733,20.0,7.0
6.000000000000005,-10.39230484541326,18.0,7.0
5.142300877492317,-6.128355544951822,16.0,9.0
4.499513267805777,-5.362311101832844,14.0,10.0
2.500000000000002,-4.330127018922192,13.0,10.0
4.596266658713869,-3.8567256581192355,13.0,10.0
3.0641777724759125,-2.571150438746157,12.0,10.0
1.0260604299770058,-2.8190778623577253,12.0,10.0
1.0260604299770058,-2.8190778623577253,11.0,9.0
2.5711504387461583,-3.064177772475911,10.0,8.0
1.2855752193730792,-1.5320888862379556,8.0,7.0
-0.34729635533386066,-1.969615506024416,7.0,6.0
0.0,0.0,7.0,6.0
1.0260604299770058,-2.8190778623577253,5.0,5.0
0.5209445330007911,-2.954423259036624,5.0,5.0
0.0,0.0,9.0,8.0
-3.2139380484326963,-3.83022221559489,14.0,10.0
-2.954423259036624,-0.5209445330007912,17.0,6.0
-1.9999999999999998,-3.464101615137755,18.0,6.0
-3.4999999999999996,-6.062177826491071,20.0,5.0
-0.9685832004988133,-7.462723801800472,21.5,4.5
1.5628335990023734,-8.863269777109872,23.0,4.0
16.0,2.9391523179536475e-15,21.0,9.0
13.787308542170914,-2.4310744873370194,20.0,12.0
6.06217782649107,-3.500000000000001,19.0,11.0
9.84807753012208,1.7364817766693033,19.0,10.0
7.878462024097664,1.3891854213354426,17.0,10.0
5.0,9.184850993605148e-16,15.0,11.0
2.571150438746157,3.064177772475912,14.0,11.0
2.8190778623577253,1.0260604299770058,14.0,11.0
3.4641016151377535,2.0000000000000018,14.0,11.0
3.4641016151377535,2.0000000000000018,14.0,11.0
1.7320508075688767,1.0000000000000009,14.0,11.0
2.598076211353315,1.5000000000000013,13.0,11.0
-1.215537243668512,6.893654271085456,12.0,10.0
-0.34729635533386055,1.969615506024416,12.0,8.0
-5.63815572471545,-2.052120859954013,11.0,8.0
0.0,0.0,9.0,6.0
7.347880794884119e-16,-3.0,6.0,5.0
-1.4999999999999996,-4.098076211353316,9.5,6.5
-2.9999999999999996,-5.196152422706632,13.0,8.0
-2.0521208599540124,-5.638155724715451,15.0,5.0
-4.4901620451147615,-0.8190778623577257,17.0,4.0
-6.92820323027551,3.9999999999999987,19.0,3.0
-5.196152422706632,-3.000000000000001,20.0,3.0
3.500000000000003,-6.062177826491069,21.0,4.0
9.84807753012208,1.7364817766693033,21.0,7.0
14.0,2.5717582782094417e-15,21.0,11.0
10.832885283134289,-1.9101299543362296,20.0,11.0
14.772116295183121,2.6047226650039548,18.0,11.0
9.84807753012208,1.7364817766693033,16.0,11.0
3.0641777724759116,2.571150438746158,16.0,10.0
2.2981333293569337,1.9283628290596184,14.5,10.0
1.5320888862379558,1.285575219373079,13.0,10.0
1.5320888862379558,1.285575219373079,14.0,9.0
-0.7660444431189779,-0.6427876096865393,13.0,8.5
-3.064177772475912,-2.5711504387461575,12.0,8.0
-1.4999999999999998,-2.598076211353316,10.0,8.0
-2.571150438746157,-3.064177772475912,9.0,8.0
-3.064177772475912,-2.5711504387461575,9.0,7.0
-5.63815572471545,-2.052120859954013,10.0,8.0
-1.8793852415718166,-0.6840402866513376,8.0,7.0
-1.4999999999999998,-2.598076211353316,8.0,6.0
-4.596266658713868,-3.8567256581192364,9.0,8.0
-2.571150438746157,-3.064177772475912,15.0,5.0
-1.2855752193730785,-1.532088886237956,15.0,5.0
-7.0,-4.286263797015736e-16,17.0,3.0
-5.908846518073248,1.0418890660015818,18.0,2.0
-10.336618828644992,3.762221576582356,20.0,4.0
-5.63815572471545,-2.052120859954013,20.0,2.0
-5.142300877492316,6.128355544951823,22.0,2.0
9.84807753012208,1.7364817766693033,19.0,10.0
5.000000000000001,8.660254037844386,19.0,9.0
6.128355544951823,5.142300877492316,18.0,9.0
8.0,1.4695761589768238e-15,17.0,9.0
4.698463103929543,1.7101007166283426,16.0,9.0
0.6945927106677215,-3.939231012048832,13.0,9.0
2.5711504387461583,-3.064177772475911,13.0,9.0
2.0000000000000018,-3.4641016151377535,11.0,8.0
-3.064177772475912,-2.5711504387461575,10.0,7.0
-1.8691370039836777,-2.698908045509646,8.666666666666666,6.666666666666667
-0.6740962354914433,-2.8266656522731353,7.333333333333334,6.333333333333333
0.5209445330007911,-2.954423259036624,6.0,6.0
0.0,0.0,8.0,7.0
0.6945927106677215,-3.939231012048832,7.0,6.0
0.5209445330007911,-2.954423259036624,6.0,5.0
-1.0260604299770062,-2.8190778623577253,6.0,6.0
-1.9283628290596178,-2.298133329356934,7.0,6.0
-2.0521208599540124,-5.638155724715451,10.0,7.0
-3.83022221559489,-3.2139380484326967,15.0,7.0
2.8190778623577253,1.0260604299770058,18.0,7.0
-3.0,-1.8369701987210297e-16,19.0,2.0
1.3680805733026744,-3.7587704831436337,20.0,4.0
7.878462024097665,-1.3891854213354398,19.0,8.0
2.052120859954012,5.638155724715451,20.0,6.0
12.12435565298214,-7.000000000000002,18.0,10.0
11.817693036146498,-2.0837781320031596,18.0,10.0
3.9804836890136306,1.2562442633553537,17.0,9.0
-3.856725658119237,4.596266658713867,16.0,8.0
-1.285575219373079,1.5320888862379558,15.0,10.0
0.0,0.0,14.0,10.0
0.0,0.0,14.0,10.0
2.2981333293569346,-1.9283628290596178,13.0,10.0
1.5320888862379562,-1.2855752193730785,13.0,11.0
-1.9999999999999998,-3.464101615137755,13.0,9.0
-1.9999999999999998,-3.464101615137755,13.0,9.0
3.4641016151377544,-2.0000000000000004,12.0,11.0
5.142300877492317,-6.128355544951822,11.0,10.0
3.939231012048832,0.6945927106677213,12.0,11.0
0.5209445330007911,-2.954423259036624,12.0,11.0
-0.6840402866513374,-1.8793852415718169,12.0,11.0
-1.9283628290596178,-2.298133329356934,12.0,11.0
-2.9999999999999996,-5.196152422706632,13.0,10.0
-0.6945927106677213,-3.939231012048832,15.0,9.0
-0.34729635533386066,-1.969615506024416,16.0,9.0
-3.2139380484326963,-3.83022221559489,18.0,9.0
-7.6069690242163475,-1.9151111077974454,18.0,8.5
-12.0,-7.347880794884119e-16,18.0,8.0
5.142300877492314,6.128355544951824,16.0,11.0
9.396926207859085,3.4202014332566852,16.0,11.0
6.928203230275507,4.0000000000000036,16.0,11.0
4.596266658713867,3.856725658119237,17.0,11.0
7.517540966287267,2.7361611466053484,15.0,10.0
5.908846518073248,1.041889066001582,15.0,10.0
1.969615506024416,0.34729635533386066,12.0,9.0
1.9283628290596186,-2.2981333293569333,13.0,10.0
1.2855752193730792,-1.5320888862379556,12.0,8.0
1.2855752193730792,-1.5320888862379556,11.0,8.0
-2.571150438746157,-3.064177772475912,9.0,8.0
-2.819077862357725,-1.0260604299770064,11.0,7.0
1.0260604299770058,-2.8190778623577253,9.0,7.0
-5.142300877492314,-6.128355544951824,10.0,8.0
-2.571150438746157,-3.064177772475912,10.0,8.0
-1.2855752193730785,-1.532088886237956,9.0,7.0
-2.571150438746157,-3.064177772475912,9.0,7.0
-2.571150438746157,-3.064177772475912,9.0,7.0
-4.330127018922193,-2.5000000000000004,13.0,9.0
-5.142300877492316,6.128355544951823,16.0,7.0
-7.878462024097664,1.3891854213354424,18.0,6.0
-1.969615506024416,0.3472963553338606,19.0,4.0
-6.128355544951824,5.142300877492315,21.0,4.0
2.394141003279681,6.5778483455013586,20.0,4.0
6.894399988070801,5.7850884871788555,19.0,10.0
10.336618828644992,3.762221576582354,19.0,10.0
9.526279441628823,5.500000000000005,19.0,9.0
10.336618828644992,3.762221576582354,18.0,9.0
6.128355544951825,-5.142300877492314,16.0,8.0
-1.3680805733026749,-3.7587704831436337,13.0,8.0
-0.6840402866513374,-1.8793852415718169,13.0,8.0
-0.6840402866513374,-1.8793852415718169,12.0,8.0
-0.6840402866513374,-1.8793852415718169,12.0,8.0
-5.362311101832846,-4.499513267805775,10.0,8.0
-1.0260604299770062,-2.8190778623577253,11.0,8.0
-0.6840402866513374,-1.8793852415718169,9.0,8.0
-2.4999999999999996,-4.330127018922194,9.0,7.0
-3.4641016151377544,-2.0000000000000004,8.0,7.0
-4.499513267805774,-5.362311101832846,7.0,6.0
-7.5175409662872665,-2.7361611466053506,9.0,8.0
-5.196152422706632,-3.000000000000001,9.0,8.0
-4.499513267805774,-5.362311101832846,12.0,9.0
-6.06217782649107,-3.500000000000001,14.0,8.0
-5.638155724715451,2.0521208599540124,16.0,7.0
-4.499999999999999,-7.794228634059948,9.0,6.0
-2.0521208599540133,5.63815572471545,9.0,6.0
-7.66044443118978,6.427876096865393,19.0,5.0
-10.284601754984632,12.256711089903646,20.0,7.0
-13.85640646055102,7.999999999999997,19.0,8.0
-10.392304845413264,5.999999999999998,19.0,6.0
2.0837781320031654,11.817693036146496,20.0,6.0
